8.46292	0.243462	0	0	8.46292	0.243462	8.6	0.25	-3.00029	0
8.44822	0.251473	-0.20996	1.66683e-16	8.44818	0.251553	8.45	0.25	-3.00027	0
8.46006	0.246962	-0.0582031	0.00204957	8.56759	0.241943	8.45	0.25	0	0
8.4568	0.249879	-0.0583372	0.000315003	8.45582	0.253997	8.45	0.25	0	0
8.35562	0.252702	-1.12009	-0.0771987	8.42544	0.254042	8.35	0.25	-1.81979	0
8.27869	0.254132	-1.12343	-0.0389022	8.23962	0.24916	8.25	0.25	-1.81978	0
8.06911	0.247983	-2.13998	-0.00254852	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994
7.93309	0.229756	-2.14635	-0.00483047	7.84073	0.159858	7.85	0.15	-3.99972	-0.99993
7.77524	0.21672	-2.34701	0.314229	7.61269	0.155818	7.7	0.15	-2.99982	0
7.64546	0.174417	-2.35488	0.452439	7.54016	0.159641	7.55	0.15	-2.99982	0
7.53034	0.136329	-2.35792	0.463528	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239
7.40733	0.064901	-2.3638	0.606248	7.3426	0.0345312	7.35	0.0500011	-1.81648	-0.90823
7.23296	0.126392	-2.35448	0.12642	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507
7.09706	0.0843725	-2.36958	0.174002	7.05406	-0.0533413	7.05	-0.0499992	-2.72849	-0.909499
7.00632	0.0185267	-2.25861	0.312386	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898
6.88507	-0.0699657	-2.28524	0.423843	6.84972	-0.258748	6.85	-0.25	-1.81896	-1.81897
6.77899	-0.1465	-2.30555	0.499524	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075
6.67639	-0.254199	-2.33789	0.612185	6.64329	-0.462604	6.65	-0.449999	-2.00076	-2.00075
6.64016	-0.51132	-2.39625	1.03475	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769
6.58101	-0.621738	-2.4009	1.12415	6.56029	-0.650892	6.55	-0.65	-0.99884	-1.99769
6.54072	-0.781089	-2.42932	1.28025	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498
6.50327	-0.92498	-2.44256	1.38522	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494
6.3842	-0.930735	-2.31587	1.20888	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
6.33311	-1.06898	-2.33443	1.28787	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
6.43192	-1.322	-2.43148	1.64206	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
6.43727	-1.47232	-2.45138	1.741	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
6.3723	-1.52243	-2.31315	1.6521	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
